game_id,season,week,kickoff,home,away,location,margin,total,home_points,away_points,pgo_v0_margin,legacy_margin,old_selector_margin
2026_02_IND_KC,2026,2,2026-09-21T00:20:00+00:00,KC,IND,Home,3.6759269070015126,46.11764705882353,24.89678698291252,21.22086007591101,2.623838075575919,2.95527301851465,3.7289442500940275
2026_02_NYG_LA,2026,2,2026-09-22T00:15:00+00:00,LAR,NYG,Home,9.856898101977656,49.529411764705884,29.69315493334177,19.836256831364114,7.380885153803386,7.783455773623654,9.480706677815036
2026_03_ATL_GB,2026,3,2026-09-25T00:15:00+00:00,GB,ATL,Home,3.6891624621847723,44.26470588235294,23.97693417226886,20.287771710084083,3.958869049572285,3.8063158664508356,3.6891624621847723
2026_03_CAR_CLE,2026,3,2026-09-27T17:00:00+00:00,CLE,CAR,Home,1.1586563517603925,39.67647058823529,20.41756346999784,19.25890711823745,2.020275301565663,1.367646101034997,-0.5432906764365706
2026_03_CIN_PIT,2026,3,2026-09-27T17:00:00+00:00,PIT,CIN,Home,5.743172368721324,49.705882352941174,27.72452736083125,21.981354992109924,3.945809584553813,4.328038526749225,5.743172368721324
2026_03_HOU_IND,2026,3,2026-09-27T17:00:00+00:00,IND,HOU,Home,-3.4537379831115906,46.38235294117647,21.464307479032442,24.91804546214403,0.649248210007799,-0.4713574984671762,-3.5067553262041065
2026_03_KC_MIA,2026,3,2026-09-27T17:00:00+00:00,MIA,KC,Home,0.4033196204166183,42.970588235294116,21.686953927855367,21.28363430743875,0.10631750785947958,-0.33915415731777615,-0.4208388892642656
2026_03_LAC_BUF,2026,3,2026-09-27T17:00:00+00:00,BUF,LAC,Home,4.93623813258764,45.705882352941174,25.321060242764407,20.384822110176767,4.150234791761125,4.352806999971001,4.93623813258764
2026_03_NE_JAX,2026,3,2026-09-27T17:00:00+00:00,JAX,NE,Home,-0.09027276593472244,47.64705882352941,23.778393028797346,23.868665794732067,2.714131525563751,2.2572883380063917,-0.09027276593472244
2026_03_NYJ_DET,2026,3,2026-09-27T17:00:00+00:00,DET,NYJ,Home,15.966884834274724,49.911764705882355,32.93932477007854,16.972439935803816,9.684036742625498,11.3034508520945,15.805723078951726
2026_03_SEA_WAS,2026,3,2026-09-27T17:00:00+00:00,WAS,SEA,Home,-9.263751560031977,46.529411764705884,18.632830102336953,27.89658166236893,-3.5192880333541208,-4.660143430199312,-9.192973283182573
2026_03_TEN_NYG,2026,3,2026-09-27T17:00:00+00:00,NYG,TEN,Home,9.81548023439157,46.529411764705884,28.172445999548728,18.356965765157156,5.747215489611179,6.421481315527938,9.102187024847218
2026_03_ARI_SF,2026,3,2026-09-27T20:05:00+00:00,SF,ARI,Home,12.829014560521449,48.55882352941177,30.69391904496661,17.86490448444516,7.384090681852152,8.521355731605059,12.199240083793903
2026_03_MIN_TB,2026,3,2026-09-27T20:05:00+00:00,TB,MIN,Home,-0.6611987726223583,43.17647058823529,21.257635907806467,21.918834680428823,0.6584292111713026,0.4208008455513,-0.6611987726223583
2026_03_BAL_DAL,2026,3,2026-09-27T20:25:00+00:00,DAL,BAL,Neutral,-9.928607472980007,53.05882352941177,21.56510802821588,31.493715501195886,-3.335418689106275,-4.647524573273724,-9.928607472980007
2026_03_LV_NO,2026,3,2026-09-27T20:25:00+00:00,NO,LV,Home,6.506039748329486,40.05882352941177,23.282431638870627,16.77639189054114,5.365393840504521,5.637888312993748,6.506039748329486
2026_03_LA_DEN,2026,3,2026-09-28T00:20:00+00:00,DEN,LAR,Home,-1.3738192303138528,46.35294117647059,22.489560973078365,23.86338020339222,0.9986985376569426,0.40892263689733543,-1.3738192303138528
2026_03_PHI_CHI,2026,3,2026-09-29T00:15:00+00:00,CHI,PHI,Home,-0.26579683008329924,45.88235294117647,22.808278055546587,23.074074885629884,1.9889211154535764,1.5464964793228735,-0.26579683008329924
2026_04_PIT_CLE,2026,4,2026-10-02T00:15:00+00:00,CLE,PIT,Home,-6.6135778028388135,42.41176470588235,17.899093451521768,24.51267125436058,-0.42291468173497737,-1.943164339720076,-6.6135778028388135
2026_04_IND_WAS,2026,4,2026-10-04T13:30:00+00:00,WAS,IND,Neutral,-3.386841469158257,49.55882352941177,23.085991030126756,26.472832499285012,-1.7362515633695943,-1.7461419201887503,-3.333824126065741
2026_04_ARI_NYG,2026,4,2026-10-04T17:00:00+00:00,NYG,ARI,Home,7.343725199272358,48.911764705882355,28.127744952577356,20.784019753305,4.591796241809231,5.281075256550387,7.090142146707435
2026_04_DAL_HOU,2026,4,2026-10-04T17:00:00+00:00,HOU,DAL,Home,8.861334149541209,49.44117647058823,29.15125531006472,20.289921160523512,5.903670946255427,6.45663203659417,8.861334149541209
2026_04_GB_TB,2026,4,2026-10-04T17:00:00+00:00,TB,GB,Home,-1.7003190159125232,45.35294117647059,21.826311080279034,23.526630096191553,0.8284007226948251,0.23592114975765816,-1.7003190159125232
2026_04_JAX_CIN,2026,4,2026-10-04T17:00:00+00:00,CIN,JAX,Home,-4.3573474500788985,50.470588235294116,23.05662039260761,27.413967842686507,-1.7320431422415439,-2.509952258032139,-4.3573474500788985
2026_04_LA_PHI,2026,4,2026-10-04T17:00:00+00:00,PHI,LAR,Home,-1.8607794351393825,46.11764705882353,22.128433811842072,23.989213246981457,0.4721223301125672,-0.0638767178367412,-1.8607794351393825
2026_04_NE_BUF,2026,4,2026-10-04T17:00:00+00:00,BUF,NE,Home,-0.7738834196924773,48.705882352941174,23.96599946662435,24.739882886316824,1.9754071495395138,1.3323583605091314,-0.7738834196924773
2026_04_NYJ_CHI,2026,4,2026-10-04T17:00:00+00:00,CHI,NYJ,Home,15.392550893381971,48.794117647058826,32.093334270220396,16.700783376838427,8.889451556392315,10.48331505788084,15.231389138058972
2026_04_TEN_BAL,2026,4,2026-10-04T17:00:00+00:00,BAL,TEN,Home,16.2912266882308,46.588235294117645,31.439730991174223,15.148504302943422,8.90174583153878,10.16401660784036,15.201742054523827
2026_04_MIA_MIN,2026,4,2026-10-04T20:05:00+00:00,MIN,MIA,Home,3.386392500075302,42.588235294117645,22.987313897096474,19.60092139702117,5.496086310648866,5.424159195457377,4.210551009756186
2026_04_DEN_SF,2026,4,2026-10-04T20:25:00+00:00,SF,DEN,Home,2.5448500329402632,44.705882352941174,23.625366192940717,21.080516160000457,1.9127107485825925,2.0217514345904566,2.5448500329402632
2026_04_KC_LV,2026,4,2026-10-04T20:25:00+00:00,LV,KC,Home,-5.741150533561381,40.088235294117645,17.173542380278132,22.914692913839513,-2.168482800323633,-3.0457318633370614,-5.741150533561381
2026_04_LAC_SEA,2026,4,2026-10-04T20:25:00+00:00,SEA,LAC,Home,6.654300410567631,43.61764705882353,25.13597373469558,18.48167332412795,6.039817679911351,6.126522654061597,6.583522133718224
2026_04_DET_CAR,2026,4,2026-10-05T00:20:00+00:00,CAR,DET,Home,-4.388919022048284,46.61764705882353,21.114364018387622,25.503283040435907,-1.3617285596479962,-1.8737383589481198,-2.686971993851321
2026_04_ATL_NO,2026,4,2026-10-06T00:15:00+00:00,NO,ATL,Home,-0.37478068682920673,42.44117647058824,21.033197891879517,21.407978578708722,1.7233477827683497,1.128587582174279,-0.37478068682920673
2026_05_TB_DAL,2026,5,2026-10-09T00:15:00+00:00,DAL,TB,Home,-0.1341239985057081,52.14705882352941,26.006467412511853,26.14059141101756,2.0624097384812075,1.6492004126514581,-0.1341239985057081
2026_05_PHI_JAX,2026,5,2026-10-11T13:30:00+00:00,JAX,PHI,Home,3.7123283277545744,44.529411764705884,24.12087004623023,20.408541718475654,4.1512012830271345,4.21900288198805,3.7123283277545744
2026_05_CIN_MIA,2026,5,2026-10-11T17:00:00+00:00,MIA,CIN,Home,1.3867094206902388,49.3235294117647,25.35511941622747,23.968409995537233,1.3300207678184044,0.7156326717104811,0.5625509110093552
2026_05_CLE_NYJ,2026,5,2026-10-11T17:00:00+00:00,NYJ,CLE,Home,-5.787681617595232,42.970588235294116,18.59145330884944,24.379134926444674,-0.34258348454316545,-1.590124428762954,-5.626519862272234
2026_05_HOU_TEN,2026,5,2026-10-11T17:00:00+00:00,TEN,HOU,Home,-10.81337304211698,42.970588235294116,16.07860759658857,26.891980638705547,-3.9699980886879302,-5.179536265836642,-9.723888408410007
2026_05_IND_PIT,2026,5,2026-10-11T17:00:00+00:00,PIT,IND,Home,7.029408472412591,48.88235294117647,27.95588070679453,20.92647223438194,2.8459444001708074,3.9951399208739677,7.082425815505108
2026_05_LV_NE,2026,5,2026-10-11T17:00:00+00:00,NE,LV,Home,16.154321495692987,43.61764705882353,29.88598427725826,13.731662781565271,9.962691157042501,11.450843119752978,16.154321495692987
2026_05_MIN_NO,2026,5,2026-10-11T17:00:00+00:00,NO,MIN,Home,-1.370321302516234,40.1764705882353,19.403074642859533,20.773395945375764,0.09450722167254266,-0.20814598362654746,-1.370321302516234
2026_05_NYG_WAS,2026,5,2026-10-11T17:00:00+00:00,WAS,NYG,Home,-1.6498248176202766,47.85294117647059,23.101558179425155,24.751382997045432,2.1357792457149563,1.238904496603407,-2.026016241782897
2026_05_DEN_LAC,2026,5,2026-10-11T20:05:00+00:00,LAC,DEN,Home,-0.24357785986685365,41.76470588235294,20.760564011243044,21.004141871109898,1.2356659076973977,0.8558047736315129,-0.24357785986685365
2026_05_CHI_GB,2026,5,2026-10-11T20:25:00+00:00,GB,CHI,Home,1.71032899844792,47.26470588235294,24.48751744040043,22.77718844195251,2.0863725922757625,1.8322908153906095,1.71032899844792
2026_05_DET_ARI,2026,5,2026-10-11T20:25:00+00:00,ARI,DET,Home,-6.46580409358867,51.088235294117645,22.31121560026449,28.777019693853156,-2.7283100274119443,-3.7556082601113685,-5.8360296168611265
2026_05_SF_SEA,2026,5,2026-10-11T20:25:00+00:00,SEA,SF,Home,3.8658725177605127,46.55882352941177,25.21234802358614,21.346475505825627,5.362772839026157,4.960575993102654,3.795094240911107
2026_05_BAL_ATL,2026,5,2026-10-12T00:20:00+00:00,ATL,BAL,Home,-4.364195420797544,46.35294117647059,20.994372877836522,25.358568298634065,-0.18509819985459197,-1.0883137639685518,-4.364195420797544
2026_05_BUF_LA,2026,5,2026-10-13T00:15:00+00:00,LAR,BUF,Home,3.9610336375459436,50.29411764705882,27.127575642302382,23.166542004756437,3.615400762884535,3.6581235009115303,3.9610336375459436
2026_06_SEA_DEN,2026,6,2026-10-16T00:15:00+00:00,DEN,SEA,Home,-1.1990171409070753,43.73529411764706,21.268138488369992,22.467155629277066,0.2245164123912513,-0.07690180362929189,-1.1282388640576697
2026_06_HOU_JAX,2026,6,2026-10-18T13:30:00+00:00,JAX,HOU,Neutral,1.1405198833689376,44.38235294117647,22.761436412272705,21.620916528903766,1.2814261678663368,1.5425405254553342,1.1405198833689376
2026_06_BAL_CLE,2026,6,2026-10-18T17:00:00+00:00,CLE,BAL,Home,-8.763961559822587,43.529411764705884,17.382725102441647,26.146686662264237,-1.8594698144072188,-3.4551800688117167,-8.763961559822587
2026_06_CAR_PHI,2026,6,2026-10-18T17:00:00+00:00,PHI,CAR,Home,9.043886720861572,41.029411764705884,25.036649242783728,15.992762521922156,6.078222257961236,6.361213899980689,7.34193969266461
2026_06_CHI_ATL,2026,6,2026-10-18T17:00:00+00:00,ATL,CHI,Home,-0.24159832713895213,47.35294117647059,23.555671424665817,23.79726975180477,0.6275035427034776,0.3277834902943796,-0.24159832713895213
2026_06_NO_NYG,2026,6,2026-10-18T17:00:00+00:00,NYG,NO,Home,3.2267344634102653,44.38235294117647,23.80454370229337,20.577809238883102,2.807220075158643,3.0712987040509536,3.602925887572886
2026_06_NYJ_NE,2026,6,2026-10-18T17:00:00+00:00,NE,NYJ,Home,21.280917487142787,47.44117647058824,34.36104697886552,13.080129491722726,10.837600198402122,13.217447600392468,21.119755731819787
2026_06_PIT_TB,2026,6,2026-10-18T17:00:00+00:00,TB,PIT,Home,-3.120303757005084,46.3235294117647,21.60161282737981,24.721916584384893,1.0387267050847595,-0.017936545889957523,-3.120303757005084
2026_06_TEN_IND,2026,6,2026-10-18T17:00:00+00:00,IND,TEN,Home,9.09687019560329,48.23529411764706,28.666082156625173,19.569211961021885,7.119246298695729,7.009987308724073,7.954368218803801
2026_06_ARI_LA,2026,6,2026-10-18T20:05:00+00:00,LAR,ARI,Home,15.132454031090836,50.205882352941174,32.669168192016,17.536714160925168,9.472681395612616,10.694298742826478,14.50267955436329
2026_06_BUF_LV,2026,6,2026-10-18T20:25:00+00:00,LV,BUF,Home,-10.085999132816488,44.67647058823529,17.2952357277094,27.38123486052589,-4.438098306582015,-5.860669919700051,-10.085999132816488
2026_06_LAC_KC,2026,6,2026-10-18T20:25:00+00:00,KC,LAC,Home,0.8395901335034929,41.11764705882353,20.97861859616351,20.13902846266002,1.880619285502743,1.5891867531027282,0.8395901335034929
2026_06_DAL_GB,2026,6,2026-10-19T00:20:00+00:00,GB,DAL,Home,6.549747223870016,50.970588235294116,28.760167729582065,22.21042050571205,4.609189538823967,4.91766844266527,6.549747223870016
2026_06_WAS_SF,2026,6,2026-10-20T00:15:00+00:00,SF,WAS,Home,10.609584452065167,47.5,29.054792226032582,18.445207773967418,5.656515194327965,6.604993061160476,10.609584452065167
2026_07_NE_CHI,2026,7,2026-10-23T00:15:00+00:00,CHI,NE,Home,-4.068397923772596,49.0,22.465801038113703,26.534198961886297,0.5518513579901922,-0.41521806465878563,-4.068397923772596
2026_07_PIT_NO,2026,7,2026-10-25T13:30:00+00:00,NO,PIT,Neutral,-6.533253577396179,43.32352941176471,18.395137917184265,24.928391494580445,-2.025195284414001,-3.094741608158544,-6.533253577396179
2026_07_CIN_BAL,2026,7,2026-10-25T17:00:00+00:00,BAL,CIN,Home,7.314421391972864,50.8235294117647,29.068975401868784,21.75455400989592,5.382364717226055,5.720312700353197,7.314421391972864
2026_07_CLE_TEN,2026,7,2026-10-25T17:00:00+00:00,TEN,CLE,Home,-2.3155597186145087,41.76470588235294,19.724573081869217,22.040132800483725,0.45772398286844096,0.19658908503517725,-1.226075084907536
2026_07_IND_MIN,2026,7,2026-10-25T17:00:00+00:00,MIN,IND,Home,4.653037021420185,45.73529411764706,25.19416556953362,20.541128548113438,3.2262418940842643,3.5735084659309484,4.706054364512702
2026_07_MIA_NYJ,2026,7,2026-10-25T17:00:00+00:00,NYJ,MIA,Home,-10.112965742562139,46.294117647058826,18.090575952248344,28.203541694810482,-0.649709349542734,-2.2911152007918467,-9.127645477558257
2026_07_NYG_HOU,2026,7,2026-10-25T17:00:00+00:00,HOU,NYG,Home,6.126864684128793,44.67647058823529,25.40166763618204,19.27480295205325,5.722782599076751,5.646374637874285,5.75067325996617
2026_07_SF_ATL,2026,7,2026-10-25T17:00:00+00:00,ATL,SF,Home,-3.291004794817087,45.94117647058824,21.325085837885577,24.61609063270266,0.17713770203008616,-0.5689530102125637,-3.291004794817087
2026_07_TB_CAR,2026,7,2026-10-25T17:00:00+00:00,CAR,TB,Home,-0.9292595242273622,43.588235294117645,21.32948788494514,22.258747409172503,1.5180833116146,1.362060997338813,0.7726875039695997
2026_07_DEN_ARI,2026,7,2026-10-25T20:05:00+00:00,ARI,DEN,Home,-8.795129991154244,45.73529411764706,18.47008206324641,27.26521205440065,-2.971379933269559,-4.249113565154712,-8.1653555144267
2026_07_GB_DET,2026,7,2026-10-25T20:25:00+00:00,DET,GB,Home,2.586675815811592,48.38235294117647,25.484514378494033,22.897838562682438,3.708212593957421,3.6427798710269776,2.586675815811592
2026_07_LA_LV,2026,7,2026-10-25T20:25:00+00:00,LV,LAR,Home,-12.39253116715485,45.205882352941174,16.406675592893162,28.799206760048012,-5.55349906946655,-7.234090815755213,-12.39253116715485
2026_07_KC_SEA,2026,7,2026-10-26T00:20:00+00:00,SEA,KC,Home,8.379280747565229,43.088235294117645,25.733758020841435,17.35447727327621,6.659198394408608,7.010203807295863,8.308502470715824
2026_07_DAL_PHI,2026,7,2026-10-27T00:15:00+00:00,PHI,DAL,Home,8.827885928872153,49.588235294117645,29.2080606114949,20.380174682622744,5.533895831094629,6.193816040155715,8.827885928872153
2026_08_CAR_GB,2026,8,2026-10-30T00:15:00+00:00,GB,CAR,Home,7.593083349762628,42.41176470588235,25.00242402782249,17.40934067805986,5.153515965690575,5.256125667472631,5.891136321565665
2026_08_ARI_DAL,2026,8,2026-11-01T18:00:00+00:00,DAL,ARI,Home,4.526522200469622,53.6764705882353,29.10149639435246,24.574974193882838,4.410907894630555,4.453711921332261,3.896747723742078
2026_08_ATL_TB,2026,8,2026-11-01T18:00:00+00:00,TB,ATL,Home,0.4998089098453078,45.44117647058823,22.97049269021677,22.470683780371463,2.28726977226711,1.7917462843486043,0.4998089098453078
2026_08_BAL_BUF,2026,8,2026-11-01T18:00:00+00:00,BUF,BAL,Home,1.5710208141419821,49.05882352941176,25.31492217177687,23.74390135763489,3.1109540489912515,2.770135204245502,1.5710208141419821
2026_08_CLE_PIT,2026,8,2026-11-01T18:00:00+00:00,PIT,CLE,Home,10.088048076034614,42.41176470588235,26.24990639095848,16.16185831492387,5.422914681734977,6.546781422429289,10.088048076034614
2026_08_IND_JAX,2026,8,2026-11-01T18:00:00+00:00,JAX,IND,Home,9.448987960527246,49.64705882352941,29.54802339202833,20.099035431501083,5.632177957858538,6.849094480859049,9.502005303619761
2026_08_LV_NYJ,2026,8,2026-11-01T18:00:00+00:00,NYJ,LV,Home,-3.389360854851904,43.411764705882355,20.011201925515227,23.400562780367128,1.6250909586403788,0.5352040607151093,-3.2281990995289047
2026_08_MIN_DET,2026,8,2026-11-01T18:00:00+00:00,DET,MIN,Home,2.7984607251985625,46.205882352941174,24.502171539069867,21.703710813871307,3.538241082433899,3.656600201838233,2.7984607251985625
2026_08_TEN_CIN,2026,8,2026-11-01T18:00:00+00:00,CIN,TEN,Home,10.1349056991236,49.05882352941177,29.596864614267684,19.461958915144084,6.019381114312723,6.6257708933540975,9.045421065416626
2026_08_LAC_LA,2026,8,2026-11-01T21:05:00+00:00,LAR,LAC,Home,6.33270129963249,46.23529411764706,26.283997708639774,19.951296409007284,5.26563555464566,5.538062594545538,6.33270129963249
2026_08_KC_DEN,2026,8,2026-11-01T21:25:00+00:00,DEN,KC,Home,5.194827869889297,41.23529411764706,23.215060993768176,18.02023312387888,4.383714806799859,4.580175652817249,5.194827869889297
2026_08_NE_MIA,2026,8,2026-11-01T21:25:00+00:00,MIA,NE,Home,-6.783581668690141,46.5,19.85820916565493,26.64179083434507,-2.6878908488593884,-4.191966140519194,-7.6077401783710235
2026_08_PHI_WAS,2026,8,2026-11-02T01:20:00+00:00,WAS,PHI,Home,-5.426871410749877,44.44117647058823,19.50715252991918,24.934023940669054,-0.7172282382009971,-1.7231040479901445,-5.426871410749877
2026_08_CHI_SEA,2026,8,2026-11-03T01:15:00+00:00,SEA,CHI,Home,6.74981191865801,47.970588235294116,27.360200076976064,20.610388158318052,5.813138679699548,5.823100620613119,6.679033641808603
2026_09_JAX_BAL,2026,9,2026-11-06T01:15:00+00:00,BAL,JAX,Home,1.7989735390282995,48.0,24.899486769514148,23.100513230485852,1.1503215749845113,1.028293456454121,1.7989735390282995
2026_09_CIN_ATL,2026,9,2026-11-08T14:30:00+00:00,ATL,CIN,Neutral,-0.6635011220166054,48.82352941176471,24.080014144874053,24.743515266890658,0.19726651737146284,0.05339152692168636,-0.6635011220166054
2026_09_CLE_NO,2026,9,2026-11-08T18:00:00+00:00,NO,CLE,Home,4.93505431948935,39.61764705882353,22.276350689156438,17.34129636966709,3.3977193973209765,3.6836191884980707,4.93505431948935
2026_09_DAL_IND,2026,9,2026-11-08T18:00:00+00:00,IND,DAL,Home,3.6703610298317173,54.705882352941174,29.188121691386446,25.51776066155473,4.052919156263226,3.6834659967723886,3.6173436867392015
2026_09_DEN_CAR,2026,9,2026-11-08T18:00:00+00:00,CAR,DEN,Home,-6.22184371927194,41.26470588235294,17.521431081540502,23.74327480081244,-1.6047984655056116,-2.264608045002031,-4.519896691074977
2026_09_DET_MIA,2026,9,2026-11-08T18:00:00+00:00,MIA,DET,Home,-0.9731478154801634,48.970588235294116,23.998720209906978,24.97186802538714,-1.5343273930827648,-2.175333773231791,-1.7973063251610486
2026_09_LA_WAS,2026,9,2026-11-08T18:00:00+00:00,WAS,LAR,Home,-9.521287182829074,49.14705882352941,19.812885820350168,29.334173003179245,-2.74510590808843,-4.191424926170924,-9.521287182829074
2026_09_NYG_PHI,2026,9,2026-11-08T18:00:00+00:00,PHI,NYG,Home,5.514281729727501,44.8235294117647,25.1689055707461,19.6546238410186,5.353007483915953,5.2638170859481574,5.13809030556488
2026_09_NYJ_KC,2026,9,2026-11-08T18:00:00+00:00,KC,NYJ,Home,14.342216798206984,43.911764705882355,29.12699075204467,14.784773953837686,8.043391841683254,9.415953426685771,14.181055042883987
2026_09_HOU_LAC,2026,9,2026-11-08T21:05:00+00:00,LAC,HOU,Home,-0.5346676762232536,41.38235294117647,20.42384263247661,20.95851030869986,1.3924670000809751,0.9118347034429852,-0.5346676762232536
2026_09_LV_SF,2026,9,2026-11-08T21:05:00+00:00,SF,LV,Home,14.05996317012318,43.55882352941177,28.809393349767475,14.749430179644294,8.464908355706084,9.767400506232436,14.05996317012318
2026_09_ARI_SEA,2026,9,2026-11-08T21:25:00+00:00,SEA,ARI,Home,14.874918408293741,47.588235294117645,31.231576851205695,16.35665844291195,10.246863520878307,11.163017246854867,14.174365654716789
